KOG1162,7,1,Q8S403;Q93ZF5;Q6R8G7;Q6R8G3;Q6R8G2;Q6R8G0;Q6R8G5;Q6R8G4;Q6R8G8;Q9LJW0;Q6R8G6;Q8VYS9;F4ISV2,Q6R8G6,Q9XX10,ZERO,Q9VRR2;Q9VWZ2;Q9W4P9;Q7KT29,ZERO,Q1LYM7;A8DZH4,ZERO,A0A024R911,ZERO,A0A023PYH;P16151,ZERO,Q9UU86;Q10151;Q9UTD8,ZERO
KOG0583,7,1,Q940H6;Q9C562;Q9SMQ4;O65554;Q6AWV4;P43292;Q9LYQ8;Q93VD3;Q9LZW4;Q9SEZ7;Q9FJ55;P92958;Q9FFP9;Q8W1D5;Q39192;Q39193;Q9FLZ3;Q9SUL7;Q8S9D1;Q94C40;Q94CG0;Q9LP51;Q9MAM1;P92937;O22932;Q9STV4;P43291;Q38997;Q9M9E9;Q9LDI3;O80902;Q84VQ3;Q9C958;O64812;Q2V452;Q9FJ54;Q9XIW0;Q9SN43;Q8RWC9;Q9LEU7;O22971,ZERO,O62424;G5EED4;O17879;Q86S44;O44546;O44547;Q9TXI1;Q4U220;O61821;U4PR86;P45894;Q23128;H2KZK1;Q9GN62,ZERO,Q9VE58;Q9V3Z1;Q8T4D4;Q9VPW3;Q8T9L5,ZERO,Z4YHY2;B8A5A9;F8W583;F1R950;F1QN04;F1R964;F1QZ77;F1QD36;B0S5E5;B8A619;B8A5A5;F1QC32;E9QI67;F1RBU7;H9GXY2;H9GY71;E9QFL3;F1QHD7;F1R8Z5;F1QKR0;F1QUY5;E9QGG6;F1R6W2;E9QI79;E9QHN7;F1QKU7;H9GXC5;F1QF36;F1R505;F8W410;F1QS01;F1QXU2;F1QFP7;Q1LVI1;F1QPV7;B0S6U5;B0UX73;Q5SPE1;F1RAZ5;F1R2X1;I3ITJ9;E9QDG5;F1RA17;I3ITP8;I3ISX2;E7F516;F1QJ53;E7FFL2;E7F6S0;F1RAA6;F1REB3;I3ISV2;E9QDA7;F1QRZ0;E7F209;E7F7X7;F1QQM2;I3ISY2;F1R057;F1QH02;F1Q5E9;F1QKV5;I3ITP5;F1QI35;A5PN17;A5PN16;E7F040;A5PN15;Q5SPR4;F1RC72;E7FEM7;F1QIQ5;F8W231;B8A628;F1QLS9;F1QX68;F1QK27;F1RBE1;F1QHX8;H9GZC5;F1Q8X1;F1QDJ0;E7F3T6;B8A5A6;F1QIK9;F1R0W6;F1QFL3;F1QY82;F8W437;F1QLC7;B0S7F8;F1QH46;F8W3Y0;F1QER0;A3KQP2;F1QCK3;E7F2S1;I3IS95;B8A622;E7FG15;F1QA52;E9QD06;Q08BC0;B0UXE1;F1QQN3;F1QMR0;B0V0V9;F1QGU2;F1QKR4;E9QER9;F1QRU2;F1QSE8;F1R8K8;F1QDZ7;E7F7Y6;E7FG79;A0A0A0MPI0;F1QKI3;A2CEU3;F1RE37;H9GZE3;F1QWQ6;F1QTE5;F1R188;F1QYT9;I3ISE6;H9GX66;F1Q4L5;F1R8K3;F1QLD1;F1QQG5;F1QTI8;F1QVY3;B8JIN6;H9GXY0;F1RDA8;F1Q7K6;E9QBJ8;F1QLD9;F1QCD3;E7F3S2;F1QVL1;F1QWX9;F1QTA8;A2ARG9;E9QE71;E9QE87;E9QI89;I3ITN2;F1REL2;B8A625;F1QK99;B8JIW2;F1QY98;F1R6Z0;F1QWF5;F1QWF4;B0S6U4;F1R0G5;E7F426;F1QB23;F1QU75;F1R977;Q1LX85;F1QMM2;E7FBA4;I3IT68;H0WFD5;H9GXX6;F1RB75;F1RD44;F1QCV8;F1QY62;F1QPH7;F8W2H4;E7FB10;F1QCE0;F1QYN6;E9QEU8;F1QRN5;F1QSX0;F1QDN8;F1Q8R7;A0A0A0MPH5;F1QZH6;F1QMN7;E9QHP8;F1Q8L3;B0S7F7;F1RD41;F1QM12;F1QMC0;E7F7T4;B1WB50;F1QW72;F1RAT5;E9QIM1;B0S7F6;F1R835;F1R1H7;F1QG41;E9QED0;F1R487;F1QF12;F1QWT3;E9QHP1;B8A479;F1R2E1;F1R278;H9GY93;E7FD70;F1RBP9;F1QD44;B0R140;F1R4F0;F1QR35;F1R8K1;F1QPL2;F8W4N4;E9QBQ2;F1QUP7;B0S7G0;F1R5M1;E7FGF9;F1R3U4;E7FDP6;E9QHQ0;B0R139;F1R4Q7;F1QD22;F1QFH2;A3KQP4;F1R660;E9QJ21;F1QR20;F1QV45;F1QB93;F1QUU8;E7F252;F1Q5J0;E9QFF7;E9QCA7;E9QB51;F1QER1;F1QG72;F1R6F2;F1QRK1;F1QYE8;F1RA87;E9QIA8;F1R6N8;E7F0C6;F1QPE5;F1R919;F1R917;F1QAT9;B0UXE5;F1RCF5;F1QR14;F8W2F4;F1R6X3;B8JIW1;F1RBV1;H0WEV3;Q5TZ39;B0V154;H9GZ53;F1QCK1;F1QPH2;E9QJI9;F1QQF7;F1QIM3;F1QDW5;F1Q787;F1QA16;F1Q7A6;A5PN42;Q1MT58;I3ISJ5;F1QQS4;F1Q6Q5;F1QS37;B0S7G1;F1R050;F1RAG6;E9QDM9;E7FC93;F1R8Y6;F1QED4;B8JIN7;E9QD47;F1QV97;F1QZ28;F1R620;F1Q7P9;F1QKP2;F1QKI5;F8W2P2;E9QDF7;E9QIW0;E9QJM3;F1QQH7;F1R036;F1R1V3;F1QZJ4;B7ZDE1;F1RBB6,ZERO,A0A024QYW7;A0A024RD25;A0ZT98;A0ZT99;P57058;Q14680;Q15831;Q6SA08;Q86V86;Q8IY84;Q8N2I9;Q92519;Q96PN8;Q96RU7;Q96RU8,ZERO,Q03002;Q12505;Q01919;Q03785;P36003;P53233;P25389;P36002;P38691;P47116;Q12152,P47116,O14328;Q9URY1;O59697;P08092;Q9HFF4;O13945,ZERO
KOG0660,7,3,Q9LQQ9;Q39021;Q9LM33;Q9C5C0;Q39022;Q9C9U4;Q84M93;Q39027;Q9SJG9;Q39026;Q8GYQ5;Q9LUC3;Q9LV37;Q39023;Q9M1Z5;Q39024;Q39025;Q0IGG6;Q8W4J2;Q9LMM5;Q6NPE0,ZERO,Q17446;Q11179;Q19243;P39745;H2KYF8;G5EBT1,ZERO,O61443;O62618;A8Y4W5;M9MSN4,O61443;O62618,E9QEY0;Q0H1F2;E7F292;Q6IQ84;Q5RHW0;F1QHF2;Q6P023;Q1LVN7;F1QQ40;B0V360;Q9DGE2;Q7ZVK8,Q9DGE2,A0A024QZ20;A0A024RD04;A0A024RD15;L7RXH5;P31152;P53778;Q15759;Q16659;Q1HBJ4;Q8TD08,ZERO,P16892;P14681;Q00772;P36005;P32485;P41808,Q00772,Q09892;P27638;Q92398,ZERO
KOG0393,7,2,Q1LYV5;Q38903;Q9XGU0;Q5PNX9;Q38919;Q67XC6;Q38902;Q38937;P92978;Q9SBJ6;Q9SU67,ZERO,Q19739;O62422;Q94124;Q22038,ZERO,P48148;Q24192;M9NFF8;M9PBH7;Q7JWS8;M9PBU2;Q8SXY7;Q9VPG7,ZERO,E7FDG6;F1QA56;F1QM54;Q7ZUQ1;Q6DGB7;Q52WX7;Q5TZD5;E7F808;Q6DHM9;Q52WY8;E7F7Z2;E7EYA0;A2BHI1;Q6TEM4;E7EYX3;Q52WY2;Q803L7;Q7ZSZ9;Q5YLG6;Q1LY78;A2BI17;Q7ZVI3;Q7T399;A3QJU6;Q6DHE8;E7F6W1;F6P696;Q5U3T8;F1QCS6;A9JRY8;Q6PC71;Q6NUX8;F1R1D2;Q1LY89;Q6PE28;Q803F2,ZERO,A0A024QZL4;A0A024R0I3;A0A024R1P2;A0A024R324;A0A024R3Q7;A0A024R692;A0A024R9R2;A0A024RAE6;A4D2P0;O00212;P62745;Q9BYZ6;P52198;Q6ICP4;Q92730;O94955;P61587;V9HWD0;Q9HBH0;Q6ICQ8;P60763,P52198,Q00245;P06781;P53879;P06780;P19073;Q00246,P06780,O13928;Q9HE04;Q10133;Q874R1;Q01112;Q09914,ZERO
KOG0667,7,1,Q9FX38;Q9FX39;Q9XEE4;Q9LSH3;Q9FGC1;F4JI60,ZERO,Q966P5;Q8MQ70;Q966P6;Q8WQL7;Q9XTF3,ZERO,Q95TG3;X2JFM3;P83102;M9PDF9,ZERO,D1L3Y5;F1QSN1;E7F551;E7F544;F1Q4N0;A2BG03;Q1LUZ7;Q5RHV3;F1QLC1;F1Q693;E7F1S5,ZERO,A0A024R0I0;O43781;Q13627;Q86Z02;Q8NE63;Q92630;Q9H422;Q9NR20;Q9H2X6,ZERO,P14680,ZERO,Q09690;Q09815;Q9P6P3,Q09690
KOG0658,7,1,P43288;Q0WUV3;Q39019;Q8VZD5;Q96287;Q9FVS6;Q39012;Q0WNV0;Q39011;Q39010,ZERO,Q93372;Q93344;Q9XX60;Q09595;P91267;G5EFV1,ZERO,Q7KKI9;P83101;M9PGC4,ZERO,Q1LYN4;Q9YH61;Q9YH60;B8JIQ1,ZERO,A0A024R0L5;M0QYV0;P49841,P49841,P38615;Q12222;P50873;P21965,ZERO,Q10452;Q9URT9,ZERO
KOG2711,7,1,Q949Q0;Q9SCX9;O22216;Q9S785,ZERO,P34517;Q9XTS4,ZERO,M9PET0;E1JIT1;Q8T3Y7,ZERO,Q5XIZ6;Q567A1;Q7T3H5;F1QGK0,ZERO,A0A024R138;Q8N335,ZERO,P41911;Q00055,ZERO,P21696;Q09845,P21696
KOG0800,7,1,Q9SN28;Q8GYT9;Q9LKA8;Q9LW05;Q9M1L1;Q8LBA0;Q9LFU4;Q84TF5;Q8VYL4;Q9FHU0;Q9M0C3;Q2HIJ8;O49500;Q94AB7;Q9ZT42;O80757;Q9XI67;P0C034;Q9FMM4;Q8RUZ7;Q9M313;O82353;Q9FN58;Q2V331;Q9FHT7;O22283;Q1G3N1;Q9FHU1;O64763;Q8GYG0;Q9C919;Q940Q4;Q9FHG8;Q6NML0;Q9C965;Q9XF63;Q9LJJ3;Q8L9W3;Q8L649;Q9SUS4;Q9SRQ8;Q9LJE9;Q9FN56;Q93XZ6;Q5EAI9;Q9LTH6;Q93ZD8;Q6NPX0;B3H6J7;P0C041;Q9LX93;Q93ZF6;O80927;Q9SLC4;Q9ZQ22;O22197;Q9ZV22;Q9LF64;Q5XEP8;Q9SG87;Q9M9U8;Q9SD55;Q8L9T5;Q8VY23;Q9ZQF5;Q8LE94;Q4TU14;Q3E7K1;Q9SL78;Q944L9;Q9ZT50;O82372;Q9FWA5;Q9FN57;Q9M9U7;Q8L729;Q8LC69;Q8LGA5;Q9SZL4;Q1G3M1;Q9SNB6;Q9FFG2;Q9LXS9;F4K6L4;Q9LS99;Q9M0R5;Q9C9T6;Q94AK4;Q9LZN3;Q6NQG7;Q5XF85;Q9SG96;Q9FGJ6;Q9LZV8;Q9M0R6;Q0WVC6;Q9LQX2;Q9FFT1;Q84W40;Q9SPL2;Q84WF5;Q9FL07;Q9ZU51;Q9FG51;Q94BY6;Q9SKK8;Q67YI6;Q570X5;Q9SH17;Q8LPN7;Q3ECE3;O64867;Q6NKR1;Q8LDB8;Q9FHT8;Q9FKX5;Q8GW38;Q9FHU2;Q9LQM2;P0CH02;Q9LZJ6;Q8GT74;O22953;O80614;Q9LP87;Q9XF92;Q9FIR0;Q9LT17;Q9ZV53;Q3ED97;Q9FN35;Q9LM69;P0CH01;Q9LTU8;Q9SLC3;Q9LFU7;Q8LFY8;Q9LY41;Q6AWX4;Q9LK98;Q9M0R7;Q8LES9;Q9CAJ8;Q8LF65;Q9FN60;Q94C65;Q8RXX9;Q9M1D5;Q9FVT1;Q8L5Z3;P0C035;Q9SFD9;Q9LJL6;O22255;Q9M0R4;Q7X843;Q9FM98;Q9FHA1;Q9M2S6;Q5EAE9;Q9MAJ1;P93823;Q9SN27;Q8GXF8;O49691;Q9FGM5;Q8RXD3;Q940N3;Q93Z92;Q9SI09;A8MS73;Q9LTK5;Q8RX29;Q93YQ5;Q9LJV5;Q9FJH4;Q9LSW9;Q9ZQ20;O64762;Q944Q9;Q8GT75;Q8L775;Q9FL42;Q8RXG9;F4IPM1;Q8W571;Q9C7E9;Q9C7I1;Q9C9X1;Q9SUA5;Q9ZVU8;B3H543;Q852U6;O22755;Q9FG21;Q3EAE6;Q9LUZ9;Q9SUS5;Q9SRM0;Q9LUL6;Q9FLC6;Q8GUU2;Q9LN71;Q9ZV51;Q9SJJ7;P0CH03;Q9M176;Q9SVW0;Q9SK92;Q9ZT49;Q5EAH2;Q9ZQF9;Q9FHS5,ZERO,Q9U2B7;P30631;O76671;Q9XUM8;Q9N3D1;Q09268;H2KZ72,ZERO,Q8SX35;Q9VHI7;Q9VE61;Q9VGI6;A0A0B4K8B7;Q9XZS4;Q9VHC2,ZERO,E9QI15;A2CEX5;Q566M8;B8A662;E7F6I4;F1QQA9;F1R4P2;B8A6H5;B0JZN6;F1RCD3;F1R351;F1QIG2;E7FGJ5;Q66I18;F1R9R2;E7FDX7;A1A601;Q5U3J0;A0A0A0MPK2;F1QD16;E9QHW9;B0V2S5;E7F2W6;Q08CG8;E7FH41;F1QWE1;Q7ZW78,ZERO,A0A024R1J1;A0A024R206;A0A024R5T5;A0A024R7Q1;A0A024RD87;A0A024RDP2;A0A059NXK6;O00237;O43164;Q68DV7;Q86XS8;Q8NC42;Q8NEG5;Q8NG27;Q9H0F5;Q9H9V4;Q9NVW2;Q9P0P0;Q9Y225;Q9Y3C5;Q9Y3E7;Q9Y6U7;Q9ULK6;Q9Y4L5,A0A024RDP2,P38239;Q06834,ZERO,Q9P7E1;P87237;Q9C1X4;Q1MTR5,ZERO
KOG0204,7,1,O22218;Q37145;Q9LY77;Q9LF79;Q53XI0;O64806;Q9LIK7;Q9M2L4;Q9LU41;F4KHQ2;Q9SZR1,ZERO,G5EFR6,ZERO,Q59DP9,ZERO,B2CZC0;F1RC03;F1QKF2;F1QBG4;B0S5H3;Q5RGZ4,ZERO,A0A024R2K6;A0A024R968;A0A024RBC7;Q16720,A0A024R2K6,Q3E802,ZERO,Q9HDW7,ZERO
KOG0619,7,1,Q8GYK0;Q0WL06;F4K682;O48705;O80809;Q5G5E0;Q9SSD1;Q9SFG3;Q9SKK2;Q9C6A7;Q9SVM5;Q8W4Q3;Q1PEN0;O49325;O64566;Q9SSM0;Q9LQ21;Q9SRL2;Q9FH86;Q9SJH6;O49327;Q9LRX1;Q9XID2;Q9FH56;O64757;Q9LS80;Q6Q4D0;F4HT77;Q9LJS2;Q5PP26;Q9C906;Q6NQP4;Q9LT39;Q8VYG9;Q70CT4;Q9LS79;Q9FHL8;Q9LJK6;O49328;F4HR92;Q9C6A6;Q9M9X0;Q9LXU5;Q9FFJ3;Q9C6A8;Q9C637;Q9SVW8;Q7FZR1;Q9ZT98;Q93YT3;F4HV48;Q00874;Q5G5D8;Q0WN16;Q9S9U3;Q9FW48;Q8RWE5;Q9FPJ5;O48763;Q9LP24;Q9ZUK3;O81455;Q9SRL7;Q9M2Y3;Q9CA41;Q0WVH1;Q8VZG8;Q9FW47;Q9FW49;Q9LRW9;Q9LRV8;Q9FL15;Q9M1B6;Q9SHI3;Q9C9H6;Q0WR58;Q9C9H7;Q9MA83;Q9SGN1;O48849;Q9SHU4;P0C895;Q9FJ11;Q9M9X1;Q9M0H5;Q8RX63;F4IHG3;Q8GZ49;Q8RWI2;Q9FLK9;Q9LJS0;Q9LUN3;Q9SN38;Q8RXQ6;O49329;Q9SHI4;Q0WRZ8;Q9C611;Q9SVN2;Q9C699;Q9LI76;Q9FK66;Q9SKK5;Q9LJW7,ZERO,G5EG78;G5EFP4;Q93373;Q93377;Q18902;Q9U3A0;Q09564;Q22075;P90920;Q23580;Q22187;Q1ENI8;O01764;Q9N4Z5;Q9N5D7;Q93177;Q7JPD6;Q93539;Q9N3F2;Q9XW74;Q9TZM3;O61967;O02329,ZERO,Q8SXT3;Q9VJ07;Q9W2D7;Q9VR83;Q7JWP9;A0A0B4KHY2;Q9VZ84;Q9VKX6;Q8IH19;Q9VJQ0;Q95S21;Q9V430;Q9VJN8;Q9VQS3;X2JJX6;Q7KV24;Q9VHV2;Q9VBR3;A0A0B4KHK5;Q9W2J7;Q9VT89;Q6NR19;Q7JPR9;Q7JXU8;Q24386;Q0KHN6;Q9VDD5;A0A0B4LGB0;Q7K2X5;M9PFH7;Q9VDD4;A0A0B4KHT3;Q9VAD1;Q5U1A7;Q9W3T9;A0A0B4KFU1;Q7KT58;Q9VBP0;Q6AWM0;Q9W128;X2JCD3;Q9VEH4;Q9W266;Q86PM1;M9MSI4;Q9VT44;Q2XY26;Q9V9V6;Q9VV09;Q8T3J2;Q9VK22;Q9VHV3;B6IDK2;Q9VZZ4;Q9W2U2;Q9BN18;Q8SZV5;D0IQL1;X2J6K6;Q9VE49,ZERO,E7FC34;F1QG51;F1QG52;I3ITI1;F1RE98;B8JKF3;F1R0N0;B8JIB3;F1R616;E7F6K4;Q1LXA7;H9GY03;E9QIH3;B0S5R7;B8A5X5;F1Q9H7;F1QCS9;E7EXY6;I3IS38;F1Q6F4;F1QPU8;E7F5U2;F1Q8K6;Q6GMI5;F1QPB1;F1R2G2;A8DZ86;E7FDN5;H9GYJ3;E7F9S2;E7F333;I7HJH4;M9MM99;E7EXM1;F1QHX4;A2BIH6;E7FFN8;F1QJU2;Q66HV9;F1RET9;F1R2H9;F1QRY7;F1QX89;F1R770;F1QBH8;Q1LV51;E7FF15;Q1L8Y7;F1Q7R2;E7F0F5;A4QNV9;E7F7W3;F1Q7V7;E9QF02;E7F965;Q15JE7;E7FBM0;F8W4D7;F1QFI1;F1R6B0;Q1ED19;F1QKB4;Q5RI43;F1QJY2;B8A5X4;B8JIN1;G1K2U4;F1R1Q4;F8W5N7;B0S5X0;A0JMK3;F1QJL6;E9QJJ1;E7F2A9;F1QGN1;F1Q881;F1QLW6;F1QRB0;F1QFS7;F1QR37;B8JLP1;E7FB87;F6P621;B8JKM0;A2CF42;Q6DHL5;F1Q983;Q5RI45;B3DK88;E7F3W2;B0R160;F1Q809;F1R0V0;E7FE43;F1QCU7;F1QA76;F6NL91;F1R6I3;A3KH16;E7FBW4;E7FEH0;E7FB32;E7FDK4;E7FBY6;F1QLS2;E7EZ70;E7FB25;Q5RHE5;F1R6G3;E9QCF6;B0S8K3;A5WVM1;F1Q7W4;E7F813;F1QK21;F1QVN0;F1QNH9;E7F1H8;E7FFB2;E7FE13;F1R8Q8;E7FB24;A2BF98;F1QVP4;A8BBJ2;Q4H4B6;F1RDG1;F1R478;E7EXH9;F1R2S9;F1QT78;E7EZ83;B0S5B5;F1Q726;F1RDW2;F1Q661;H9GZ54;A9JRH0;E7EXN8;E7FDP8;E7FC40;H9GXC4;E7FCW6;F1QY29,ZERO,A0A024R2R5;A0A024R4I8;A0A024R5I6;A0A024R5J7;A0A024R5J8;A0A024R870;A0A024R892;A0A024R971;A0A024R993;A0A024R9M3;A0A024RBC3;A0A0A8K8C7;A4D0T1;A4D1F6;A6NDA9;A6NIK2;A6NIV6;A6NM36;A6NM62;A8K0R3;Q86UN3;P14770;Q6WRI0;Q6P2D8;Q9BXN1;Q6NSJ5;P02750;Q8TDW0;Q9H756;Q7L1W4;P13224;Q9UFC0;Q96PE1;Q9HBL6;Q86YC3;Q6PEZ8;Q9HB75;Q9BTN0;Q50LG9;Q99983;Q8N7C0;Q9BZR6;Q6UXM1;Q6FH10;O43300;Q8N967;Q9P2V4;Q86VH4;Q6ZNQ3;P22792;P51888;Q13641;Q9P244;Q6UXK5;Q8WXD0;P23515;Q6P9F7;P07359;Q9ULH4;O14498;P21810;Q86UE6;Q9HBW1;Q5VT99;Q86VH5;Q8N6Y2;Q86X40;Q96CX6;O94769;Q96L50;Q9HCJ2;Q6UY18;Q7L985;Q9BXB1;Q68CR7;O60938;P51884;Q8IWK6;Q7Z5L7;Q9Y2L9;Q9UBM4;P35858;Q6EMK4;Q8N456;Q9Y4C4;Q8WUT4;Q5JU00;Q7Z2Q7;Q96DD0;Q96FE5;O60346;Q96NI6;Q38SD2;Q9HBX8;Q5BKY1;Q9UQ13;Q6UXK2;Q2I0M4;Q6ZSA7;Q9HBX9;J3KQU2;Q6NUI6;Q9NR99;Q86UN2;O15335;Q86SQ6,Q9BZR6;P23515;Q6UXK2,Q08817;P08678,ZERO,P14605;O94294,ZERO
